price_open,price_high,price_low,amount,price_close
2478.06,2538.66,2461.07,45140.88,2536.39
2538.95,2611.79,2530.33,50519.29,2567.59
2585.42,2698.9,2585.42,59092.79,2675.47
2728.19,2847.62,2684.82,83945.53,2715.72
2668.58,2685.8,2617.02,70128.7,2641.33
2621.07,2708.44,2620.63,72165.88,2707.2
2711.05,2809.39,2691.36,86221.98,2807.8
2838.11,2841.74,2770.99,79050.66,2825.58
2819.37,2841.18,2763.89,83986.73,2770.11
2745.32,2782.03,2652.58,73434.04,2668.11
2660.07,2795.33,2658.88,66939.48,2794.7
2818.66,2830.8,2757.21,83325.77,2821.02
2828.4,2870.42,2742.59,96777.58,2778.9
2760.94,2784.04,2679.71,84133.82,2756.98
2761.89,2833.45,2761.89,89644.08,2832.21
2857.9,2934.65,2857.9,103038.44,2933.19
2964.69,2970.69,2851.92,109027.31,2949.14
2955.42,2994.28,2927.72,97516.18,2975.13
2946.5,2947.15,2853.82,92960.24,2857.37
2805.96,2905.98,2720.83,84624.4,2882.56
2897.25,2954.34,2885.86,89180.34,2945.26
2959.4,2980.51,2901.76,87664.38,2930.56
2926.08,2929.65,2766.75,86136.97,2786.34
2744.81,2801.69,2706.29,69672.87,2785.43
2791.49,2796.44,2666.86,65092.19,2673.21
2658.07,2672.35,2610.33,54541.81,2612.54
2612.84,2677.04,2541.52,68761.58,2675.7
2688.96,2745.39,2681.33,77315.16,2716.18
2725.14,2751.16,2691.27,69597.6,2737.73
2741.48,2747.94,2704.37,62974.67,2730.39
2729.84,2807.51,2728.78,63455.73,2807.17
2819.14,2835.09,2801.31,62209.74,2831.87
2836.82,2915.06,2823.38,74326.33,2905.09
2923.67,2994.62,2923.67,86918.92,2993.01
3018.18,3036.35,2975.83,94064.93,2998.47
2999.09,3041.34,2960.75,91054.57,3040.6
3048.83,3049.77,2763.4,129212.46,2771.79
2734.6,2888.9,2732.88,95421.81,2881.07
2877.2,2878.36,2760.91,106613.52,2797.19
2792.94,2846.16,2777.8,74931.59,2831.53
2827.68,2858.44,2723.07,84960.18,2785.31
2776.17,2866.33,2756.96,63993.29,2840.18
2851.75,2911.42,2849.65,73844.9,2896.59
2904.19,2928.8,2871.46,73782.48,2928.02
2934.49,2962.42,2891.81,89725.96,2937.91
2945.92,2958.63,2904.74,85496.58,2954.91
2958.1,2966.19,2932.23,88657.29,2964.79
2933.68,2934.45,2868.81,93829.88,2906.33
2905.98,2955.46,2905.98,86641.13,2951.7
2964.09,2979.71,2899.03,104617.58,2930.48
2864.26,3038,2852.86,94819.91,3014.44
3024.78,3033.02,2998.8,81627.44,3032.2
3042.1,3057.71,3020.95,89306.94,3057.38
3080.6,3099.82,3059.38,112647.27,3071.23
3071.81,3085.32,3008.15,104609.18,3074.29
3083.94,3123.18,3069.47,109828.28,3122.81
3126.03,3145.04,3103.78,114054.54,3138.83
3140.68,3180.33,3052.08,151116.61,3173.02
3179.8,3273.73,3176.53,140362.61,3197.54
3178.5,3212.39,3157.03,82999.42,3183.98
3196.59,3253.44,3196.59,93321.54,3252.6
3265.68,3292.58,3251.52,107136.26,3291.3
3295.98,3308.15,3266.56,113258.22,3291.54
3286.16,3326.92,3259.63,114495.51,3319.14
3287.68,3334.22,3273.86,121981.47,3323.59
3333.42,3399.52,3333.26,139936.99,3398.95
3405.23,3444.37,3351.11,152942.4,3444.29
3454.42,3497.52,3428.78,156207.58,3495.22
3503.23,3532.86,3488.08,148368.26,3531.03
3537.22,3563.86,3504.16,166487.2,3518.27
3523.22,3597.22,3523.22,145536.45,3596.44
3611.63,3622.89,3510.5,176113.09,3611.87
3614.68,3623.87,3564.23,167418.75,3612.4
3610.02,3617.44,3358.93,187759.23,3449.02
3460.9,3591.46,3460.9,156130.19,3584.2
3615.79,3710.89,3615.79,183165.71,3710.89
3736.15,3762.39,3689.13,203917.79,3720.53
3708.57,3769.25,3653.99,175452.45,3743.96
3766.48,3784.68,3732.6,142165.94,3783.06
3788.75,3802.92,3720.6,162822.8,3759.87
3784.27,3851.35,3759.48,185961.94,3841.27
3937.94,3964.71,3901.33,205192.34,3950.01
3961.1,4015.22,3875.38,255328.67,4013.09
4021.42,4072.14,3991.48,207740.72,4049.7
4024.42,4039.67,3949.37,183254.86,4021.68
3970.66,4081.43,3940.36,185082.32,4046.39
4055.83,4069.85,3891.36,205507.38,3899.18
3890.81,3987.41,3845.23,172419.78,3986.04
4002.49,4064.28,3983,187806.27,4048.29
4041.39,4052.1,3999.17,173649.09,4030.26
3902.35,4083.42,3892.98,209602.32,4072.23
4091.14,4136.63,4086.83,233094.58,4110.38
4125.43,4175.44,4093.92,219307.7,4173.71
4188.68,4208.39,4089.39,251632.5,4151.13
4133.19,4190.47,4111.26,220997.71,4179.78
4221.58,4283.93,4215.24,258112.56,4272.11
4288.98,4335.96,4262.02,248630.29,4334.92
4087.41,4275.24,4015.51,271294.18,4053.09
4006.28,4178.11,3858.04,239521.89,4109.65
4120.63,4181.28,3966.98,228347.54,4000.74
3981.82,3987.27,3659.09,145977.95,3670.4
3564.43,3768.56,3404.15,179214.27,3767.1
3781.38,3821.7,3682.79,175206.34,3776.32
3787.7,3891.4,3779.5,177770.8,3890.8
3900.03,3935.79,3852.05,179390.32,3913.14
3942.01,4000.42,3930.74,179227.73,3995.68
4011.68,4073.18,3910,205009.22,4072.14
4110.74,4193.45,4102.04,220478.8,4176.48
4162.21,4179.73,4085.79,185906.86,4115.21
4085.66,4152.54,4067.36,151999.78,4132.87
4195.39,4267.74,4193.31,182221.26,4253.35
4247.75,4280.85,4209.58,179301.81,4269.52
4269.46,4312,4164.28,191919.68,4181.32
4170.89,4256.54,4147.05,161782.94,4230.82
4230.97,4249.43,4024.49,167518.69,4091.45
4102.79,4131.13,3912.42,140594.19,3941.08
3863.25,3976.19,3818.85,122451.66,3973.37
3985.72,4090.72,3948.29,126425.58,4078.6
4080.19,4113.28,3912.81,127378.55,3914.2
3824.29,3919.35,3779.81,104760.69,3820.7
3800.23,3859.86,3724.19,89585.5,3836.29
3854.72,3906.76,3821.46,85506.98,3899.72
3906.01,3916.48,3800.28,72263.45,3816.17
3769.64,3778.4,3614.53,73755.08,3615.87
3599.82,3785.35,3563.54,92306.32,3781.35
3809.67,3900.9,3782.73,99410.62,3883.22
3895.91,3929.42,3841.8,93739.5,3853.02
3837.8,3879.29,3812.14,62299.66,3865.72
3874.04,3925.6,3861.04,70286.33,3915.99
3920.83,3935.51,3878.18,56375.76,3914.4
3920.65,3931.87,3820.57,58881.86,3821.92
3809.56,3919.78,3767.22,60523.64,3896.19
3880.85,3971.61,3861.91,80028.95,3930.06
3918.54,3947.33,3887.59,62965.66,3912.94
3918.41,4062.12,3918.41,104714.34,4058.85
4091.24,4220.32,4091.24,154332.86,4213.36
4238.32,4284.83,4192.72,141618.78,4210.33
4212.95,4325.38,4212.23,125682.74,4323.97
4347.78,4371.51,4304.19,132786.19,4346.46
4315.37,4357.34,4268.79,137558.7,4345.36
4348.61,4450.19,4345.79,153510.48,4440.77
4432.27,4476.63,4379.2,150412.37,4471.03
4488.77,4502.3,4284.87,171068.7,4300.56
4316.57,4431.85,4290.81,140922.82,4407.73
4440.98,4562.69,4438.96,173672.67,4560.77
4600.12,4629.97,4564.31,167699.34,4628.11
4642.01,4687.44,4581.29,180146.93,4651.23
4614.59,4711.32,4568.69,158919.47,4663.16
4658.59,4768.89,4658.59,138091.14,4754.1
4745.18,4769.62,4640.77,147223.39,4749.37
4768.62,4872.55,4728.89,161692.7,4820.06
4820.15,4876.85,4789.9,128066.26,4872.79
4875.51,4916.31,4762.72,131310.54,4869.88
4845.02,4845.02,4710.31,128304.42,4765.45
4733.14,4814.37,4646.43,133777.85,4656.57
4773.83,4906,4758.4,145314.06,4904.86
4944.21,4982.98,4917.82,155844.67,4955.21
4876.35,4999.19,4861.27,162198.42,4980.08
5002.84,5050.38,4968.33,153367.6,5032.49
5070.65,5125.36,5052.24,165331.34,5107.67
5144.82,5192.06,5092.08,176176.62,5150.12
5134.14,5209.51,5058.45,166941.76,5194.69
5147.71,5204.53,5063.41,161872.46,5109.43
5144.11,5186.53,5109.66,155042.61,5167.88
5184.09,5235.16,5158.37,156775.07,5218.83
5257.78,5327.54,5257.78,188862.02,5321.06
5333.4,5357.93,5265,186424.94,5294.05
5296.07,5337.93,5223.67,150817.12,5310.72
5336.67,5412.32,5314.34,165201.39,5393.66
5381.19,5405.36,5269.25,186645.7,5277.18
5208.32,5356.86,5169.9,153001.82,5355.29
5362.94,5395.04,5093.92,169972.94,5113.97
5092.58,5192.3,5025.34,149242.82,5172.63
5193.41,5276.77,5178.87,140652.7,5273.59
5290.26,5324.44,5201.85,152131.38,5312.18
5309.06,5427.17,5307.77,167122.48,5421.39
5446.73,5458.58,5339.92,167849.07,5425.21
5439.02,5447.36,5336.07,150248.64,5395.27
5408.48,5482.43,5396.11,143185.15,5470.07
5482.51,5489.07,5363.35,150683.71,5454.67
5469.84,5506.06,5404.42,141849.6,5485.01
5500.27,5509.23,5396.48,141709.66,5425.88
5407.83,5463.9,5320.02,105528.67,5338.52
5338.11,5411.19,5306.82,96153.7,5409.4
5461.58,5560.42,5461.58,138811.82,5552.3
5683.31,5729.96,5620,155880.38,5692.76
5678.91,5725.41,5628.35,162493.06,5715.89
5742.65,5860.86,5727.24,165450.58,5771.46
5798.39,5914.77,5755.99,177988.53,5913.23
5950.9,5959.36,5658.81,219294.98,5903.26
5934.78,6039.04,5866.13,193469.6,6030.09
6056.95,6124.04,6040.71,163547.66,6092.06
6057.43,6088.89,5982.2,133700.99,6036.28
6031.92,6055.47,5804.97,130347,5825.28
5869.12,5932.11,5766.86,103271.97,5818.05
5742.79,5804.84,5654.91,95560.24,5667.33
5660.07,5776.02,5574.84,101206.05,5773.39
5804.02,5906.7,5793.56,108657.3,5843.11
5794.22,5819.88,5546.04,119753.91,5562.39
5498.86,5628.83,5462.01,87405.05,5589.63
5641.98,5750.25,5617.98,82105.13,5748
5769.2,5899.65,5701.34,90650.58,5897.19
5984.71,6002.12,5871.48,119457.83,5954.77
5978.94,6005.13,5912.5,110768.49,5914.29
5812.47,5860.59,5740.4,106029.86,5777.81
5748.18,5787.23,5603.47,154901.02,5634.45
5593.35,5649.75,5510.16,83589.5,5536.57
5565.65,5610.95,5469.76,76304.02,5601.78
5559.15,5559.15,5328.2,83761.38,5330.02
5276.01,5382.7,5217.63,80762.05,5315.54
5181.17,5250.09,5032.58,87430.69,5187.74
5239.34,5311.7,5085.44,83044.46,5158.12
5246.57,5414.61,5165.06,88064.09,5412.69
5391.02,5453.74,5338.91,80951.22,5365.27
5273.08,5335.51,5224.31,61636.81,5316.27
5325.3,5333.09,5240.42,63156.67,5269.82
5230.74,5338.17,5158.54,79327.37,5293.7
5307.79,5344.93,5206.57,66088.55,5214.23
5113.88,5154.86,4969.89,64731.75,4984.16
4946.26,5034.23,4896.99,50207.94,5032.13
5102.53,5124.89,4952.43,60473.4,4958.85
4919.91,4947.08,4857.04,52767.86,4861.11
4870.84,4907.76,4778.73,53258.09,4803.39
4870.86,5011.19,4814.78,81196.49,5003.33
4993.74,4993.74,4861.86,70500.39,4871.78
4838.56,4899.67,4798.01,70035.32,4868.61
4882.15,4971.4,4882.15,60774.98,4915.89
4917.37,5052.75,4893.32,79741.84,5042.65
5055.84,5065.51,4995.47,64467.2,5035.07
5038.48,5096.8,5021.37,71663.45,5091.76
5010.83,5168.76,4990.72,107481.99,5161.92
5180.54,5209.71,5103.75,106437.71,5175.08
5148.25,5149.93,5054.57,112955.42,5095.54
5078.18,5095.15,4954.36,105088.96,4958.04
4899.75,5011.2,4860.16,81629.34,5007.91
5007.29,5007.35,4874.62,101523.46,4876.76
4856.47,4905.49,4812.16,64859.94,4836.17
4878.07,4960.42,4868.35,86406.3,4941.78
4965.29,5050.79,4923.3,87842.46,5043.54
5017.19,5112.39,5013.76,103477.9,5101.78
5132.91,5284.34,5104.65,140185.41,5234.26
5233.17,5254.41,5178.8,125073.74,5201.18
5209.04,5262.59,5158.76,122851.64,5233.35
5248.22,5316.52,5203.5,147037.68,5308.89
5320.01,5336.5,5248.69,133680.4,5261.56
5265,5295.02,5201.89,133028.31,5272.81
5269.8,5321.46,5211.05,170429.84,5319.86
5328.41,5372.46,5318.46,145545.04,5361.57
5357.45,5403.35,5332.6,162225.79,5393.34
5414.56,5480.07,5344.65,184600.54,5386.53
5365.22,5437.76,5346.85,139448.99,5435.81
5449.16,5483.83,5407.31,174138.3,5456.54
5471.39,5500.06,5423.81,155874.96,5484.68
5507.58,5522.78,5456.93,142250.74,5497.9
5503.93,5505.04,5405.6,151530.59,5443.79
5395.28,5396.04,5288.77,161954.61,5290.61
5235.91,5312.29,5039.79,174740.18,5151.63
5141.37,5187.61,5093.13,118366.92,5180.51
5188.8,5200.93,4891.29,130341.71,4914.44
4818,4818,4511.95,154837.41,4559.75
4572.9,4705.07,4510.5,140348.16,4703.05
4753.44,4767.8,4625.46,149235.58,4717.73
4716.98,4806.89,4657.71,129423.21,4761.69
4720.56,4720.56,4409.08,108808.42,4419.29
4426.27,4517.6,4389.52,79564.82,4457.94
4505.63,4554.34,4330.7,92566.89,4417.85
4408.02,4487.32,4368.3,76189.31,4383.39
4388.25,4411.7,4195.75,96452.53,4320.77
4415.02,4672.21,4415.02,109191.66,4672.17
4622.54,4662.97,4550.43,93410.14,4599.7
4525.03,4547.54,4454.64,61549.82,4490.72
4527.05,4576.98,4507.94,57516.98,4552.32
4523.79,4523.79,4431.46,66980.8,4497.13
4546.75,4601.22,4517.6,92538.62,4568.15
4582.28,4665.55,4544.94,103356.94,4664.3
4682.59,4695.8,4556.81,114782.7,4567.03
4534.17,4568.21,4452.67,100295.84,4527.18
4500.38,4500.38,4333.03,109824.5,4370.29
4370.19,4391.33,4182.77,93047.46,4192.53
4302.74,4331.64,4123.31,89872.77,4238.18
4256.53,4360.7,4222.46,82967.32,4334.05
4343.28,4344.93,4265.5,75527.78,4299.51
4293.53,4364.81,4275.9,75515.51,4348.54
4323.7,4456.96,4279.35,125329.69,4438.27
4454.18,4472.15,4321.27,135912.35,4335.45
4316.25,4352.82,4210.96,113543.59,4292.65
4310.35,4427.5,4260.79,133186.79,4360.99
4315.81,4341.3,4265.83,92203.52,4300.52
4265.61,4265.61,4120.53,97355.26,4146.3
4121.65,4165.92,4063.47,79620.81,4165.88
4254.67,4272.98,4068.78,88663.9,4070.12
4033.32,4055.45,3902.25,96343.8,3971.26
3956.75,4000.78,3891.7,64286.8,3962.67
3941.26,3941.26,3813,73613.18,3820.05
3789.57,3862.77,3607.25,79535.9,3668.9
3746.05,3813.89,3677.82,88277.82,3761.61
3721.5,3857.62,3516.33,106243.52,3804.05
3790.11,3838.06,3746.4,96409.71,3796.58
3830.35,3840.48,3624.94,88537.6,3626.19
3559.94,3659.21,3521.53,77829.67,3629.62
3644.13,3698.33,3591.11,70507.85,3606.86
3541.28,3541.28,3407.9,76938.81,3411.49
3378.63,3590.75,3357.23,90291.92,3580.15
3465.91,3555.82,3445.56,66825.47,3472.71
3461.09,3493.13,3308.9,73093.94,3329.16
3370.6,3464.53,3283.64,86430.29,3347.88
3323.43,3456.95,3271.29,66413.04,3446.24
3418.52,3613.48,3386.51,84589.7,3599.62
3604.26,3656.96,3563.85,92719.51,3612.54
3585.85,3606.89,3413.07,81203.38,3413.91
3378.14,3474.31,3344.87,59699.25,3471.74
3498.56,3517.82,3462.14,58985.57,3492.89
3419.05,3427.88,3285.3,66952.39,3296.67
3282.57,3349.76,3212.15,59030.37,3348.35
3349.93,3363.22,3283.08,53205.73,3291.6
3286.41,3352.95,3180.2,62507.96,3222.74
3200.57,3203.71,3078.17,54581.27,3094.67
3305.15,3305.17,3073.56,79571.09,3116.98
3076.72,3148.73,2990.79,58797.23,3147.79
3116.41,3296.72,3089.89,86113.92,3278.33
3539.87,3593.2,3461.64,189595.47,3583.03
3572.55,3658.55,3527.84,184722.8,3557.75
3497.38,3530.91,3460.26,109162.26,3474.72
3457.35,3544.23,3453.28,99574.31,3523.41
3545.57,3705.09,3543.02,156313.3,3693.11
3739.8,3768.22,3696.7,147566.88,3761.01
3735.85,3786.02,3680.99,148301.71,3733.5
3716.45,3774.07,3577.99,133546.61,3579.15
3538.92,3658.05,3523.03,108817.35,3656.84
3682.96,3693.16,3552.47,128933.58,3613.49
3548.61,3668.86,3521.88,116711.98,3626.98
3515.71,3615.06,3508.32,122656.34,3560.24
3549.67,3661.97,3549.67,122318.73,3657.43
3676.84,3706.72,3636.22,112578.31,3637.32
3637.64,3661.07,3582.5,89546.57,3624.23
3615.59,3624.84,3563.61,67598.48,3604.76
3601.55,3632.01,3432.38,88932.32,3443.16
3414.34,3560.53,3355.08,96569.94,3544.19
3493.07,3558.02,3469.79,93894.98,3485.63
3473.8,3521.39,3435.84,76183.96,3473.09
3442.29,3443.99,3361.99,67226.18,3364.54
3355.11,3383.68,3333.95,55213.46,3375.41
3382.77,3486.33,3354.25,68719.5,3459.03
3447.77,3481.73,3400.77,67304.82,3401.44
3414.25,3450.49,3390.88,64903.88,3433.35
3426.2,3483.61,3400.72,61959.62,3459.04
3456.58,3469.06,3409.23,69390.16,3436.4
3424.04,3428.47,3341.74,59171.32,3369.91
3355.93,3376.34,3326.54,53340.18,3351.65
3362.01,3371.28,3312.72,42763.18,3329.67
3202.11,3215.5,3045.06,60727.53,3072.33
3042.16,3064.2,2992.35,54181.03,3024.24
3011.56,3031.06,2900.12,56831.22,2957.53
2960.91,2976.45,2865.5,45180.88,2868.8
2876.29,2917.81,2811.72,43220.74,2874.1
2873.13,2893.47,2769.12,43840.53,2794.75
2772.37,2945.42,2729.71,69029.29,2941.12
2921.72,2921.72,2742.15,59626.57,2748.87
2811.08,2917.33,2695.63,79217.45,2831.74
2780.15,2813.14,2741.19,41900.5,2760.42
2747.32,2817.17,2728.83,49942.9,2803.02
2794.04,2910.48,2784.42,67510.41,2905.01
2904.09,2931.31,2851.12,69186.57,2901.85
2809.31,2822.26,2723.16,61718.68,2748.43
2724.4,2766.8,2693.4,40556.34,2736.1
2743.16,2753.33,2644.78,42996.49,2651.61
2656.04,2700.9,2627.9,43562.56,2651.73
2610.82,2746.37,2566.53,74072.06,2703.53
2691.21,2713.48,2645.83,62000.18,2669.89
2673.55,2801.53,2673.55,82037.58,2792.4
2805.61,2843.6,2754.62,87478.47,2814.95
2838.86,2920.55,2838.86,105832.32,2920.55
2879.62,2952.04,2862.06,99505.9,2875.45
2863.81,2888.29,2821.31,69789.67,2856.63
2837.5,2895.3,2828.24,59458.81,2878.26
2886.11,2896.33,2769.91,75183.08,2779.45
2753.9,2765.15,2656.61,60360.59,2705.87
2747.95,2773.28,2676.15,51451.57,2684.78
2711.74,2785.53,2665.91,59102.96,2778.37
2759.88,2865.07,2745.64,69669.14,2861.42
2852.44,2868.62,2830.77,65130.36,2846.12
2870.93,2887.58,2831.11,64221.81,2837.85
2861.81,2912.7,2849.1,77975.7,2910.29
2875.77,2888.58,2851.93,63867.38,2865.1
2883.76,2924.45,2883.76,64491.65,2903.01
2868.01,2868.01,2827.7,59263.84,2850.31
2884.59,2894.37,2822.19,48912.86,2836.67
2844.65,2848,2774.1,43577.58,2775.72
2751.02,2830.76,2721.95,50743.92,2801.82
2782.99,2793.26,2738.85,37566.06,2741.74
2751.2,2762.26,2684.73,42511.69,2690.75
2711.6,2743.11,2678.86,41130.3,2719.37
2717.5,2742.71,2691.36,38724.12,2727.58
2724.43,2725.93,2595.92,46304.91,2605.72
2595.9,2601.5,2453.71,41510.41,2470.07
2445.22,2484.75,2430.85,31055.56,2457.2
2440.52,2458.77,2370.74,35322.52,2446.3
2432.2,2454.25,2409.01,27731.35,2437.08
2434.41,2476.86,2414.57,27201.87,2450.61
2451.78,2455.5,2318.93,35866.64,2319.87
2297.25,2355.93,2284.59,27699.09,2344.47
2332.48,2523.47,2306.66,59038.93,2523.28
2484.49,2518.44,2431.05,51914.05,2431.72
2414.46,2426.71,2362.09,36347.77,2405.23
2408.1,2443.99,2382.29,26848.28,2413.37
2384.95,2403.02,2327.22,31328.6,2350.08
2343.88,2385.99,2310.46,32569.01,2342.15
2341.96,2374.25,2333.03,28602.9,2350.14
2361.05,2420.85,2352.1,37316.4,2397.37
2380.47,2380.47,2311.73,28678.4,2325.14
2312.1,2329.01,2284.92,25957.45,2304.89
2301.94,2321.53,2248.07,32463.65,2276.67
2270.52,2295.36,2249.12,25834.81,2277.41
2224.53,2238.32,2199.37,27970.61,2202.45
2210.34,2220.55,2135.38,27669.31,2143.42
2152.28,2161.35,2114.5,21768.67,2145.78
2131.8,2185.69,2102.91,28504.64,2150.76
2143.4,2148.12,2070.43,27236.53,2078.98
2077.55,2104.63,2064.29,22716.51,2079.67
2049.81,2049.81,1974.39,33820.6,1986.64
1971.94,1999.95,1922.68,32005.44,1929.05
1876.12,1942.85,1802.33,43437.77,1895.84
2067.64,2075.09,2043.32,41555.01,2075.09
2241.72,2269.73,2164.8,113692.45,2236.41
2209.12,2253.4,2181.96,77600.43,2201.51
2133.1,2218.29,2116.96,49021.26,2216.81
2214.58,2333.28,2211.45,83512.9,2297.5
2304.12,2310.45,2246.28,66635.11,2293.78
2267.39,2267.39,2172.57,47382.16,2173.74
2101.09,2183,2072.9,47167.61,2157.84
2095.91,2127.09,2059.09,40761.27,2092.22
2125.57,2130.87,2063.41,35875.03,2074.58
1995.96,2027.83,1963.18,38454.35,2000.57
1978.56,2074.47,1931.47,41943.16,2073.57
2139.07,2146.73,2016.18,53353.97,2017.32
1995.89,2013.49,1963.1,29604.09,1994.67
1916.13,1943.32,1901.5,35148.74,1909.94
1921.84,1941.3,1902.6,26152.71,1930.65
1924.18,1979.84,1890.92,32116.33,1974.01
1978.67,1996.66,1956.11,38697.7,1958.53
1932.68,1950.79,1894.31,32351.38,1895.82
1851.26,1879.85,1828.31,32972.46,1875.56
1875.63,1888.1,1825.53,31704.77,1839.62
1809.23,1809.23,1721.6,32207.68,1723.35
1671.4,1786.44,1664.93,39753.25,1771.82
1786.2,1795.09,1719.34,35421.62,1719.81
1732.77,1788.2,1710.73,35407.67,1763.61
1754.21,1765.68,1721.59,25155.81,1728.79
1713.76,1750.32,1702.98,23135.44,1719.77
1707.93,1717.1,1678.96,23806.95,1706.7
1716.22,1788.26,1716.22,37571.92,1760.61
1720.42,1728.22,1703.1,27071.74,1717.72
1686.52,1762.23,1680.6,28642.26,1747.71
1782.31,1876.16,1782.31,56867.29,1874.8
1872.07,1887.8,1840.92,56734.54,1843.61
1820.44,1863.9,1815.08,40990.8,1859.11
1837.27,1942.9,1825.88,78179.42,1927.61
1943.96,1987.26,1921.84,87849.97,1986.44
1981.26,2031.1,1963.85,90212.33,2030.49
2020.99,2050.88,1889.87,101452.98,1902.43
1889.35,2023.91,1883.84,84200.3,2017.47
1977.21,2030.87,1956.73,86046.87,1983.76
1932.6,2013.18,1893.15,83780.38,1969.39
1961.21,1974.47,1893.34,54807.51,1897.06
1925.25,1939.37,1858.17,45757.94,1888.72
1890.33,1914.71,1873.18,42237.58,1897.88
2012.69,2022.48,1916.47,83969.16,1917.86
1901.68,1915.27,1856.29,50507.47,1871.16
1865.74,1895.76,1838.1,52236.31,1894.62
1856.97,1907.78,1846.53,67566.34,1889.64
1903.43,1965.83,1902.94,89000.04,1965.41
1992.72,2055.21,1985.2,122821.7,2001.5
1984.26,2019.75,1975.71,80997.86,2018.66
2049.16,2091.28,2038.19,116505.29,2090.77
2100.77,2100.81,2036.89,104021.56,2037.74
2025.03,2079.55,2005.56,93077.45,2079.12
2072.58,2087.2,2028.73,87773.81,2031.68
2014.58,2023.18,1932.27,73375.91,1954.22
1977.03,1989.3,1936.56,55210.42,1964.37
1948.86,1976.72,1907.83,52832.68,1975.01
1983.84,2003.38,1971.82,68394.89,1976.82
1978.97,2016.57,1958.98,64930.77,2015.69
2006.21,2038.66,1997.12,72954.02,2018.46
2016.45,2016.45,1965.35,60430.37,1987.76
1990.05,1990.05,1895.18,66982.77,1897.23
1873.58,1887.31,1850.86,48333.6,1863.8
1865.72,1877.77,1832.36,42169.64,1852.42
1852.91,1866.63,1840.19,34864.41,1851.52
1846.3,1856.33,1815.41,37095.63,1850.48
1851.91,1862.94,1826.98,37852.63,1832.91
1834.95,1844.37,1814.75,33526.17,1820.81
1849.02,1880.72,1844.09,46100.96,1880.72
1878.83,1938.69,1871.97,69012.57,1937.15
1938.97,1948.23,1920.52,63931.16,1924.01
1890.24,1894.17,1862.26,55076.82,1878.18
1875.16,1909.35,1875.16,50131.26,1904.86
1897.7,1924.44,1886.83,59507.23,1900.35
1880.87,1888.31,1861.81,49268.18,1863.37
1862.31,1929.28,1862.31,64187.22,1928.87
1912.77,1937.73,1902.54,83224.64,1920.21
1928.92,1984.73,1928.92,100032.42,1954.44
1971,2018.51,1966.19,81124.78,1986.67
1981.15,1994.81,1956.1,55559.94,1994.11
1965.94,2007.91,1960.53,68074.24,1985.02
1996.09,2009.85,1980.44,66506.08,2004.95
2001.17,2008.79,1986.35,62932.39,1990.66
2008.13,2012.74,1987.13,61818.72,2011.68
2011.77,2060.93,2005.02,96712.69,2060.81
2068.09,2108.26,2067.79,110696.11,2107.75
2106.84,2149.48,2082.6,124500.74,2098.02
2102.08,2185.09,2102.08,120665.86,2181.24
2211.32,2238.89,2196.71,150469.04,2224.71
2218.49,2266.4,2197.01,135681.44,2265.16
2230.49,2305.71,2218.3,172321.49,2260.82
2265.79,2274.2,2191.89,142103.89,2248.09
2249.19,2323.12,2236.18,164495.58,2320.79
2338.76,2389.88,2328.18,177943.63,2389.39
2387.35,2402.81,2316.93,169208.66,2319.44
2271.26,2295.74,2206.06,135271.73,2209.86
2224.49,2247.62,2190.47,108339.62,2227.13
2234.37,2262.33,2206.21,109165.79,2261.48
2249.29,2313.59,2219.71,138632.96,2305.78
2273.75,2295.59,2193.27,158380.7,2200.65
2222.51,2234.02,2142.6,131714.31,2206.57
2201.67,2237.55,2102.35,127405.69,2121.25
2100.06,2123.24,2064.92,98102.1,2082.85
2066.23,2102.11,2052.99,72211.34,2093.45
2047.21,2088.63,2037.02,79994.31,2071.43
2076.62,2201.73,2076.62,127892.95,2198.11
2220.15,2241.76,2173.49,154447.12,2221.08
2180.79,2221.04,2171.67,105456,2193.01
2205.75,2232.67,2116.45,103789.26,2118.75
2097.14,2159.27,2088.16,69210.91,2158.57
2199.98,2203.53,2133.14,88140.68,2139.02
2127.73,2136.8,2086.02,70844.7,2133.88
2148.42,2166.02,2124.98,71086.1,2128.85
2122.41,2158.9,2108.61,61350.18,2153.29
2156.77,2225.19,2151.78,112232.75,2218.33
2227.98,2255.01,2221.59,125865.35,2223.73
2227.34,2268.14,2220.16,127776.27,2265.76
2272.44,2294.12,2250.41,133689.86,2281.09
2286.25,2329.18,2276.81,150481.17,2325.48
2359.68,2369.45,2327.43,149657.5,2338.42
2333.16,2355.69,2291.36,132141.02,2291.56
2296.05,2362.05,2274.9,142115.26,2361.7
2380.63,2392.77,2361.09,162372.58,2374.44
2377.96,2380.19,2348.53,126966.65,2358.04
2313.88,2375.71,2299.16,135218.69,2373.21
2380.98,2422.63,2380.98,166542.11,2408.02
2417.22,2450,2417.11,172522.53,2425.29
2446.12,2456.81,2406.5,157219.62,2419.78
2422.1,2449.54,2407.51,116789.61,2439.18
2429.88,2435.39,2346.54,135641.1,2347.39
2345.01,2380.94,2331.88,106619.21,2379.88
2400.01,2444.98,2392.8,155514.59,2444.23
2468.08,2522.45,2464.06,187711.66,2513.7
2512.01,2532.09,2495.34,161980.26,2527.18
2514.59,2542.54,2485.93,174328.82,2536.06
2542.34,2549.31,2497.12,175385.57,2534.13
2524.63,2539.35,2481.9,157622.43,2503.94
