date,price_open,price_high,price_low,price_close,amount
40473,2976.75,2997.62,2954.62,2975.04,194901.57
40476,2979.71,3051.54,2959.3,3051.42,251711.41
40477,3065.84,3073.38,3017.82,3041.54,260361.92
40478,3031.65,3056.4,2988.87,2997.05,230105.3
40479,2989.29,3007.01,2969.3,2992.58,185681.18
40480,2993.3,2996.77,2955.48,2978.84,194560.38
40483,2986.89,3054.05,2986.89,3054.02,251047.18
40484,3061.63,3089.57,3029.32,3045.43,306509.47
40485,3044.02,3069.07,3017.1,3030.99,243967.89
40486,3035.37,3087.42,3035.37,3086.94,228103.07
40487,3129.87,3142.59,3105.92,3129.5,273178.4
40490,3140.4,3160.7,3124.09,3159.51,259242.02
40491,3159.02,3159.02,3110.34,3135,248089.38
40492,3120.44,3124.26,3093.88,3115.36,248976.9
40493,3108.51,3186.72,3102.77,3147.74,286984.45
40494,3121.92,3150.15,2975.16,2985.44,298405.92
40497,2984.87,3016.13,2939.68,3014.41,197094.1
40498,3007.64,3007.64,2885.75,2894.54,221674.19
40499,2852.48,2891.05,2824.12,2838.86,158702
40500,2855.61,2873.7,2827.18,2865.45,127770.55
40501,2879.66,2888.75,2806.64,2888.57,155775.07
40504,2861.61,2904.97,2852.77,2884.37,162685.47
40505,2872.17,2872.17,2791.58,2828.28,145079.5
40506,2794.86,2861.49,2794.86,2859.94,147881.63
40507,2875.86,2901.68,2856.96,2898.26,167185.49
40508,2890.29,2894.42,2851.96,2871.7,143563.92
40511,2861.15,2878.83,2841.8,2866.36,133972.62
40512,2863.41,2881.16,2758.92,2820.18,173085.02
40513,2810.54,2834.2,2795.81,2823.45,104257.89
40514,2860.46,2870.81,2841.47,2843.61,132216.37
40515,2846.73,2853.4,2822.74,2842.43,105926.9
40518,2850.38,2871.41,2831.7,2857.18,110832.36
40519,2843.77,2884.53,2809.11,2875.86,111266.7
40520,2868.73,2880.56,2843.94,2848.55,110227.18
40521,2837.62,2854.7,2808.51,2810.95,108747.83
40522,2798.74,2850.42,2792.52,2841.04,98203.06
40525,2850.33,2923.77,2847.66,2922.95,159949.6
40526,2928.3,2933.41,2912.42,2927.08,152967.34
40527,2927.26,2939.05,2905.65,2911.41,143370.18
40528,2908.87,2921.28,2891.86,2898.14,109770.05
40529,2896.77,2898.81,2881,2893.74,93857.09
40532,2901.47,2911.56,2804.56,2852.92,146605.41
40533,2857.59,2908.17,2846.63,2904.12,136465.36
40534,2910.73,2917.2,2867.05,2877.9,126067.4
40535,2874.2,2893.71,2849.84,2855.22,109372.94
40536,2841.35,2853.49,2813.5,2835.16,95886.76
40539,2842.81,2876.81,2774.54,2781.4,123390.15
40540,2768.03,2775.15,2730.41,2732.99,96990.63
40541,2735.48,2753.03,2721.48,2751.53,76202.88
40542,2751.97,2768.13,2724.54,2759.58,86056.7
40543,2759.16,2808.93,2758.13,2808.08,108441.74
40547,2825.33,2855.4,2810.11,2852.65,145662.4
40548,2833.12,2850.49,2824.3,2838.59,135264.8
40549,2838.44,2853.88,2816.95,2824.2,113251.59
40550,2820.67,2868.01,2807.87,2838.8,137163.5
40553,2832.62,2847.36,2786.86,2791.81,110796.77
40554,2783.48,2810.76,2770.34,2804.05,94484.83
40555,2811.79,2828.47,2788.13,2821.31,88093.03
40556,2830.53,2837.53,2810.87,2827.71,87930.92
40557,2817.05,2817.05,2780.44,2791.34,90644.7
40560,2772.45,2780.94,2698.78,2706.66,104849.17
40561,2696.15,2715.41,2683.37,2708.98,67738.47
40562,2707.82,2759.6,2700.81,2758.1,89943.62
40563,2752.8,2752.8,2676.13,2677.65,95850.32
40564,2668.68,2746.18,2667.29,2715.29,102843.43
40567,2716.52,2736.11,2690.65,2695.72,96191.1
40568,2691.69,2701.04,2661.45,2677.43,75578.25
40569,2677.17,2710.74,2676.77,2708.81,67295.42
40570,2690.83,2753,2677.21,2749.15,115247.06
40571,2741.31,2759.44,2733.29,2752.75,98480.28
40574,2751.53,2790.92,2748.54,2790.69,106841.49
40575,2795.07,2805.05,2785.3,2798.96,90093.97
40583,2778.7,2804.21,2764.87,2774.07,104839.25
40584,2769.65,2819.06,2760.18,2818.16,117148.64
40585,2815.12,2835.41,2807.61,2827.33,127724.54
40588,2828.57,2906.26,2828.57,2899.13,179800.96
40589,2900.43,2934.47,2892.64,2899.24,187333.87
40590,2893.68,2924.19,2882.55,2923.9,160067.65
40591,2929.26,2939.28,2905.03,2926.96,169047.62
40592,2924.23,2924.23,2890.26,2899.79,142026.77
40595,2886.54,2932.82,2884.19,2932.25,146223.07
40596,2941.32,2944.41,2851.62,2855.52,191781.55
40597,2844.99,2868.48,2839.2,2862.63,137631.22
40598,2861.39,2881.54,2854.56,2878.6,137321.71
40599,2876.78,2890.32,2848.65,2878.57,124246.94
40602,2880.17,2906.17,2861.82,2905.05,148337.06
40603,2906.29,2931.58,2901.55,2918.92,172228.93
40604,2905.51,2924.96,2883.57,2913.81,165439.3
40605,2918.73,2937.56,2900.76,2902.98,177696.88
40606,2902.19,2944.46,2898.08,2942.31,144491.22
40609,2952.72,3000.43,2952.72,2996.21,207910.77
40610,2996.73,3001.62,2976.6,2999.94,168656.78
40611,3002.55,3012.04,2989.34,3002.15,165317.76
40612,2995.77,2995.77,2954.37,2957.14,166466.13
40613,2942.42,2966.98,2927.68,2933.8,152652.66
40616,2923.98,2939.65,2914.46,2937.63,152526
40617,2927.98,2927.98,2850.95,2896.26,187646.02
40618,2894.25,2934.02,2894.25,2930.8,165811.92
40619,2906.96,2935.63,2885.65,2897.3,170585.81
40620,2920.81,2930.61,2900.87,2906.89,127487.19
40623,2913.91,2927.07,2895.15,2909.14,122405.13
40624,2917.69,2923.39,2884.75,2919.14,120190.61
40625,2919.02,2950.42,2911.63,2948.48,138318.53
40626,2949.85,2958.66,2942.13,2946.71,137266
40627,2948.54,2985.08,2946.7,2977.81,171136.86
40630,2985.36,3005.78,2979.2,2984.01,196335.1
40631,2979.87,2994.17,2953.54,2958.08,199600.75
40632,2955.45,2968.18,2935.75,2955.77,152547.18
40633,2954.65,2961.63,2914.38,2928.11,134408.18
40634,2932.48,2967.85,2924.39,2967.41,125719.2
40639,2964.21,3005.24,2963.9,3001.36,176487.79
40640,3003.2,3012.29,2990.31,3007.91,152941.71
40641,3005.37,3031.1,2998.34,3030.02,147122.03
40644,3037.91,3059.57,3019.89,3022.75,182751.28
40645,3012.8,3039.12,3003.45,3021.37,165602.46
40646,3006.83,3050.4,2994.47,3050.4,147378.53
40647,3049.67,3058.24,3036.73,3042.64,148647.66
40648,3036.35,3062.53,3020.16,3050.53,148683.82
40651,3040.53,3067.46,3037.19,3057.33,160812.21
40652,3038.81,3038.81,2996.22,2999.04,166127.87
40653,3005.98,3019.12,2992.67,3007.04,143797.58
40654,3021.77,3035.47,3012.54,3026.67,147387.02
40655,3025.7,3032.97,3004.47,3010.52,137406.93
40658,3003.03,3003.61,2964.64,2964.95,140504.37
40659,2956.95,2970.28,2931.5,2938.98,112451.14
40660,2946.33,2961.13,2907.66,2925.41,114841.13
40661,2937.95,2953.19,2884.84,2887.04,115790.13
40662,2886.63,2913.56,2871.01,2911.51,93221.53
40666,2911.51,2933.46,2890.23,2932.19,102708.98
40667,2916.85,2916.97,2860.08,2866.02,125355.7
40668,2854.77,2880.13,2849.91,2872.4,98812.24
40669,2842.77,2881.71,2834.46,2863.89,105181.01
40672,2868.24,2885.18,2861.42,2872.46,94006.38
40673,2876.98,2891.03,2865.1,2890.63,96056.7
40674,2890.35,2897.14,2868.35,2883.42,107106.38
40675,2864.98,2876.45,2843.1,2844.08,114204.5
40676,2846.31,2871.99,2832.25,2871.03,103905.98
40679,2864.38,2877.09,2846.31,2849.07,95786.25
40680,2846.45,2869.23,2821.2,2852.77,109798.83
40681,2846.73,2877.43,2843.68,2872.77,90328.33
40682,2879.39,2884.14,2856.83,2859.57,91205.06
40683,2858.31,2866.76,2850.45,2858.46,84003.22
40686,2853.29,2853.29,2771.12,2774.57,111438.41
40687,2766.06,2771.75,2744.78,2767.06,88842.18
40688,2764.56,2771.18,2737.33,2741.74,86236.38
40689,2755.39,2764.89,2734.54,2736.53,92594.93
40690,2739.39,2746.84,2708.55,2709.95,91901.55
40693,2704.49,2728.06,2689.21,2706.36,71116.81
40694,2707.56,2744.93,2702.1,2743.47,77797.11
40695,2737.06,2744.56,2726.5,2743.57,77624.94
40696,2715.32,2728,2676.54,2705.18,94278.93
40697,2701.77,2732.43,2701.25,2728.02,78273.7
40701,2720.97,2745.77,2717.31,2744.3,79144.38
40702,2742.04,2754.12,2715.25,2750.29,87503.87
40703,2743.54,2747.33,2702.7,2703.35,95128.11
40704,2696.13,2707.74,2672.32,2705.14,83170.62
40707,2687.65,2703.42,2669.4,2700.38,73168.5
40708,2696.22,2735.55,2691.67,2730.04,95202.7
40709,2717.68,2730.48,2705.07,2705.43,85433.28
40710,2685.63,2691.94,2663.12,2664.28,76584.46
40711,2661.41,2675.03,2641.39,2642.82,74389.55
40714,2635.83,2637.88,2610.99,2621.25,65210.74
40715,2628.02,2648.02,2618.81,2646.48,73287.99
40716,2648.53,2657.73,2633.47,2649.32,64614.6
40717,2640.66,2693.42,2630.34,2688.25,82454.85
40718,2678.05,2759.71,2674.3,2746.21,142646.19
40721,2746.79,2769.04,2743.5,2758.23,116169.1
40722,2759.71,2763.28,2736.4,2759.2,104045.74
40723,2757.4,2759.23,2727.25,2728.48,99001.12
40724,2729.99,2774.37,2729.99,2762.08,103037.47
40725,2767.83,2778.67,2752.97,2759.36,105453.23
40728,2770.94,2813.27,2770.94,2812.82,143818.66
40729,2812.72,2818.14,2799.11,2816.36,128654.53
40730,2811.82,2811.82,2780.73,2810.48,122088.89
40731,2813.19,2825.12,2793.89,2794.27,140065.12
40732,2797.03,2807.38,2784.13,2797.77,102765.06
40735,2789.45,2807.32,2780.67,2802.69,101442.08
40736,2783.72,2783.72,2752.19,2754.58,111535.23
40737,2756.03,2797.27,2756.03,2795.48,107695.95
40738,2798.21,2811.7,2788.98,2810.44,125648.83
40739,2803.59,2821.34,2794.16,2820.17,127720.32
40742,2821.36,2826.96,2807.11,2816.69,129581.32
40743,2804.92,2809.32,2790.69,2796.98,110120.38
40744,2810.44,2817.29,2779.38,2794.21,99677.74
40745,2795.9,2799.85,2763.42,2765.89,95769.51
40746,2769.86,2782.17,2763.8,2770.79,82498.35
40749,2759.63,2759.63,2680.75,2688.75,120856.44
40750,2685.75,2704.94,2677.12,2703.03,79482.94
40751,2690.14,2726.8,2680.43,2723.49,92082.37
40752,2701.77,2712.09,2684.66,2708.78,90451.82
40753,2706.5,2721.53,2681.27,2701.73,83784.76
40756,2697.58,2712.89,2688.53,2703.78,66074
40757,2689.97,2689.97,2651.28,2679.26,77994.12
40758,2659.12,2688.07,2654.36,2678.49,73381.01
40759,2683.19,2698.82,2675.53,2684.04,69338.64
40760,2620.28,2644.58,2605.14,2626.42,87777.76
40763,2599.29,2614.19,2497.92,2526.82,117550.54
40764,2468.03,2537.41,2437.68,2526.07,107745.07
40765,2562.39,2579.16,2544.95,2549.18,104038.32
40766,2508.86,2582.16,2505.01,2581.51,100089.14
40767,2593.4,2605.45,2585.85,2593.17,100034.77
40770,2598.14,2627.1,2584.41,2626.77,90997.35
40771,2627.85,2636.36,2601.5,2608.17,90247.92
40772,2603.96,2617.17,2596.04,2601.26,72200.6
40773,2601.99,2603.49,2556.86,2559.47,76087.95
40774,2519.65,2538.27,2513.75,2534.36,73771.9
40777,2534.57,2553.42,2507.78,2515.86,65524.54
40778,2524.88,2554.18,2514.95,2554.02,63210.7
40779,2562.41,2569.28,2536.26,2541.09,70690.69
40780,2546.4,2616.3,2545.05,2615.26,104570.3
40781,2602.21,2616.64,2593.24,2612.19,81503.34
40784,2595.47,2595.47,2570.84,2576.41,78406.74
40785,2592.6,2615.14,2563.69,2566.6,79541.82
40786,2566.53,2574.42,2545.1,2567.34,62236.27
40787,2569.8,2584.8,2547.86,2556.04,59881.56
40788,2551.56,2557.31,2517.62,2528.28,55969.02
40791,2510.1,2510.1,2478.2,2478.74,56402.28
40792,2465.57,2482.24,2459.54,2470.52,50140.33
40793,2480.94,2516.75,2475.22,2516.09,61951.47
40794,2523.96,2524.38,2498.11,2498.94,60046.84
40795,2506.97,2528.42,2487.15,2497.75,53535.16
40799,2467.73,2477.08,2453.8,2471.31,51851.7
40800,2478.59,2485.93,2439.37,2484.83,54761.65
40801,2482.86,2496.57,2477.65,2479.06,55860.9
40802,2490.18,2499.48,2475.76,2482.34,49584.87
40805,2469.6,2469.6,2437.17,2437.8,48599.67
40806,2433.72,2460.03,2426.7,2447.75,47956.37
40807,2450.12,2517.67,2438.85,2512.96,88188.03
40808,2491.21,2499.98,2442.46,2443.06,74891.29
40809,2411.83,2440.75,2400.14,2433.16,67947.2
40812,2416.23,2441.73,2384.64,2393.18,58915.93
40813,2410.99,2423.91,2395.16,2415.05,55315.1
40814,2427.29,2430.27,2383.4,2392.06,55720.88
40815,2378.42,2387.54,2358.57,2365.34,57021.45
40816,2368.4,2377.54,2348.22,2359.22,46104.61
40826,2363.08,2368.15,2338.69,2344.79,39926.41
40827,2401.74,2412.38,2323.41,2348.52,62773.52
40828,2335.49,2421.69,2318.63,2420,84438.39
40829,2412.83,2439.64,2406.28,2438.79,82192.31
40830,2429.89,2437.59,2409.29,2431.38,58276.06
40833,2434.49,2452.99,2424.73,2440.4,57704.52
40834,2423.28,2425.65,2378.67,2383.49,69338.91
40835,2387.83,2401.69,2374.42,2377.51,53173.52
40836,2365.91,2368.64,2315.9,2331.37,57867.76
40837,2330.51,2340.32,2313.78,2317.27,43725.38
40840,2322.02,2371.09,2307.15,2370.33,62971.55
40841,2366.4,2414.05,2357.39,2409.67,83635.01
40842,2398.19,2448.98,2394.73,2427.48,98578.02
40843,2432.47,2449.7,2426.32,2435.61,75098.56
40844,2462.09,2483.76,2456.18,2473.41,104186.69
40847,2470.25,2478.31,2455.21,2468.25,81783.45
40848,2450.33,2491.36,2445.53,2470.02,85052.78
40849,2437.87,2505.12,2433.72,2504.11,102082.77
40850,2510.84,2535.24,2507.3,2508.09,136305.62
40851,2525.24,2536.78,2512.9,2528.29,99981.18
40854,2518.9,2536.18,2507.62,2509.8,78893.5
40855,2514.26,2524.82,2500.02,2503.84,76914.04
40856,2512.59,2527.7,2489.02,2524.92,78141.6
40857,2498.59,2507.45,2478.14,2479.54,85463.86
40858,2483.96,2496.53,2472.76,2481.08,65005.13
40861,2498.67,2529.63,2496.34,2528.71,82523.78
40862,2525.95,2534.06,2518.7,2529.76,80497.34
40863,2529.07,2529.46,2456.86,2466.96,92396.96
40864,2467.7,2482.53,2459.17,2463.05,65902.7
40865,2448.39,2448.51,2411.04,2416.56,70566.57
40868,2416.73,2419.24,2396.09,2415.13,49511.11
40869,2400.98,2414.85,2387.83,2412.63,50689.58
40870,2415.2,2418.56,2390.65,2395.07,50043.36
40871,2379.15,2409.72,2370.7,2397.55,51411.1
40872,2393.33,2403.94,2372.62,2380.22,46246.21
40875,2383.89,2396.83,2372.16,2383.03,46414.83
40876,2398.99,2413.33,2388.2,2412.39,57068.88
40877,2406.33,2407.33,2319.44,2333.41,72215.26
40878,2392.49,2423.56,2376.92,2386.86,95200.52
40879,2374.9,2378.3,2344.85,2360.66,57320.16
40882,2363.11,2363.13,2327.61,2333.23,48641.22
40883,2326.66,2331.89,2310.16,2325.91,42625.6
40884,2325.56,2339.85,2317.81,2332.73,39767.46
40885,2329.91,2346.65,2302.64,2329.82,49219.49
40886,2315.51,2331.26,2309.46,2315.27,38885.2
40889,2312.15,2315.81,2290.26,2291.55,36516.06
40890,2283.22,2285.81,2245.87,2248.59,51593.33
40891,2241.39,2256.74,2224.73,2228.52,38621.18
40892,2215.79,2216.91,2179.47,2180.9,47305.13
40893,2179.51,2225.54,2170.75,2224.84,50568.97
40896,2208.07,2221.45,2164.89,2218.24,49717.68
40897,2209.7,2239.86,2206.52,2215.93,46564.37
40898,2230.18,2237.47,2188.71,2191.15,46125.53
40899,2178.57,2201.59,2149.42,2186.3,48023.42
40900,2183.91,2219.79,2178.14,2204.78,43478.78
40903,2193.66,2213.45,2186.07,2190.11,36403.33
40904,2186.71,2196.97,2162.72,2166.21,37400
40905,2157.65,2170.67,2134.02,2170.01,40007.34
40906,2161.18,2181.96,2157.12,2173.56,35989.66
40907,2177.52,2200.99,2177.52,2199.42,42698.84
40912,2212,2217.52,2168.64,2169.39,40632.92
40913,2160.9,2183.4,2145.56,2148.45,46603.96
40914,2148.15,2164.32,2132.63,2163.4,39465.87
40917,2164.74,2226.22,2148.45,2225.89,62132.96
40918,2221.83,2288.63,2218.27,2285.74,91045.9
40919,2282.91,2290.64,2265.19,2276.05,74264.7
40920,2268.74,2295.22,2265.26,2275.01,63945.88
40921,2277.08,2281.53,2225.74,2244.58,64030.02
40924,2230.43,2241.26,2206.05,2206.19,42884.79
40925,2206.53,2298.38,2196.12,2298.38,77406.85
40926,2298.83,2311.58,2257.9,2266.38,80655.24
40927,2266.08,2305.71,2259.34,2296.08,63886.74
40928,2300.5,2322.89,2293.89,2319.12,62906.42
40938,2324.49,2324.49,2284.29,2285.04,51868.46
40939,2285.95,2296.38,2277.06,2292.61,43777.52
40940,2288.07,2305.86,2263.34,2268.08,48554.97
40941,2273.85,2312.56,2268.69,2312.56,57682.36
40942,2306.66,2336.27,2300.98,2330.41,70249.34
40945,2334.25,2341.58,2317.42,2331.14,67305.62
40946,2319.42,2319.71,2278.83,2291.9,58091.08
40947,2291.81,2350.97,2286.82,2347.53,80885.7
40948,2344.22,2363.61,2333.94,2349.59,89658.7
40949,2342.01,2368.98,2339.89,2351.98,82222.47
40952,2332.06,2365.34,2325.03,2351.86,77715.39
40953,2348.88,2352.47,2332.25,2344.77,66294.93
40954,2340.46,2374.28,2335.1,2366.7,87632.87
40955,2363.9,2373.8,2342.07,2356.86,83758.45
40956,2366.63,2372.51,2344.76,2357.18,65121.7
40959,2383.69,2388.01,2362.01,2363.6,82306.94
40960,2365.49,2382.15,2345.05,2381.43,74538.52
40961,2380.5,2404.44,2374.03,2403.59,109092.24
40962,2401.74,2416.81,2396.71,2409.55,105469.69
40963,2410.88,2439.98,2405.27,2439.63,121550.21
40966,2447.41,2478.38,2444.63,2447.06,144685.6
40967,2440.91,2458.65,2431.83,2451.86,107000.29
40968,2446.23,2453.07,2426.33,2428.49,91908.38
40969,2418.79,2437.87,2418.33,2426.12,71067.89
40970,2430.1,2461.12,2430.1,2460.69,96453.86
40973,2464.85,2469.84,2442.12,2445,107604.38
40974,2439.78,2442,2406.06,2410.45,100674.34
40975,2391.2,2413.7,2388.52,2394.79,91730.69
40976,2401.1,2426.7,2401.1,2420.28,93410.82
40977,2425.89,2440.51,2414.97,2439.46,100411.48
40980,2438.55,2440.86,2420.84,2434.86,108158.11
40981,2432.84,2457.22,2428.61,2455.8,102576.93
40982,2464.92,2476.22,2382.84,2391.23,170736.66
40983,2388.06,2403.74,2366.02,2373.77,112260.88
40984,2377.76,2406.15,2368.31,2404.74,102406
40987,2401.22,2412.34,2383.67,2410.18,102981.66
40988,2407.54,2407.54,2376.03,2376.84,94620.91
40989,2384.71,2396.72,2361.22,2378.2,94949.64
40990,2376.99,2386.1,2364.13,2375.77,76900.87
40991,2369.08,2371.26,2342.12,2349.54,74138.71
40994,2349.09,2358,2339.14,2350.6,54051.83
40995,2358.55,2363.77,2344.3,2347.18,65159.97
40996,2341,2341.42,2281.43,2284.88,78231.14
40997,2276.74,2280.96,2242.35,2252.16,68018.1
40998,2256.04,2266.21,2246.25,2262.79,55962.03
41004,2258.03,2303.82,2251.39,2302.24,74602.34
41005,2299.06,2309.64,2291.56,2306.55,68863.35
41008,2300.05,2304.65,2284.44,2285.78,55129.72
41009,2281.02,2306.39,2258.85,2305.86,63133.96
41010,2286.72,2319.05,2280.03,2308.93,67516.5
41011,2310.48,2351.06,2307.84,2350.86,87315.82
41012,2351.51,2369.7,2346.94,2359.16,92321.43
41015,2346.31,2364.11,2342.2,2357.03,73752.83
41016,2355.37,2363.01,2333.34,2334.99,72470.71
41017,2341.14,2383.64,2337.86,2380.85,93123.04
41018,2378.63,2386.98,2369.46,2378.63,89960.92
41019,2374.66,2407.29,2372.13,2406.86,101772.11
41022,2403.52,2411.51,2383.07,2388.59,109412.43
41023,2380.24,2415.75,2350.4,2388.83,117494.7
41024,2382.21,2411.42,2376.63,2406.81,113070.08
41025,2408.56,2414.75,2393.26,2404.7,104823.23
41026,2402.43,2408.42,2393.87,2396.32,84016.07
41031,2421.08,2446.35,2407.79,2438.44,123975.24
41032,2433.59,2441.95,2427.73,2440.08,102185.84
41033,2437.47,2453.73,2427.97,2452.01,102378.3
41036,2441.76,2451.95,2432.74,2451.95,111395
41037,2451.58,2451.6,2431.02,2448.88,104969.66
41038,2432.47,2432.47,2407.51,2408.59,99521.22
41039,2409.95,2419.12,2402.2,2410.23,81054.86
41040,2406.07,2415.98,2393.38,2394.98,75815.76
41043,2408.26,2411.27,2377.98,2380.73,89364.34
41044,2367.08,2376.59,2354.61,2374.84,77334.73
41045,2369.3,2372.03,2344.5,2346.19,74181.73
41046,2347.18,2383.31,2342.35,2378.89,81458.44
41047,2364.9,2369.6,2338.24,2344.52,78956.45
41050,2343.58,2360.39,2330.33,2348.3,70052.97
41051,2355.73,2374.06,2354.87,2373.31,75374.53
41052,2369.26,2378.08,2350.55,2363.44,84886.66
41053,2359.68,2373.06,2344.58,2350.97,76840.6
41054,2350.54,2355.81,2327.41,2333.55,68024.54
41057,2325.32,2361.74,2309.07,2361.37,86735.9
41058,2361,2393.28,2358.37,2389.64,111363.65
41059,2385.39,2391.69,2378.13,2384.67,84828.4
41060,2370.01,2382.99,2362.31,2372.23,75383.46
41061,2373.22,2388.09,2365.44,2373.44,77078.14
41064,2346.98,2348.2,2308.23,2308.55,86903.3
41065,2313.74,2323.3,2304.05,2311.92,64099.74
41066,2315.56,2323.11,2301.03,2309.56,58562.08
41067,2324.67,2328.67,2288.67,2293.13,59646.4
41068,2306.22,2306.88,2276.71,2281.45,63755.91
41071,2282.89,2311.77,2278.16,2305.86,60177.22
41072,2295.07,2298.95,2280.95,2289.79,55298.59
41073,2289.71,2319.71,2284.65,2318.92,73945.58
41074,2306.78,2314.59,2293.07,2295.95,68928.75
41075,2299.78,2314.24,2283.4,2306.85,67855.91
41078,2313.53,2325.05,2309.71,2316.05,60309.4
41079,2313.46,2313.46,2298.39,2300.8,57869.6
41080,2300.41,2304.46,2291.54,2292.88,50568.12
41081,2288.45,2288.45,2253.79,2260.88,54696.86
41085,2253.51,2253.51,2223.05,2224.11,54809.34
41086,2214.65,2229.24,2203.94,2222.07,47281.4
41087,2219.94,2233.54,2213.32,2216.93,45220.31
41088,2220.24,2224.16,2195.36,2195.84,50299.74
41089,2190.58,2226.49,2188.72,2225.43,55964.66
41092,2234.32,2234.87,2215.36,2226.11,60638.96
41093,2225.57,2244.83,2219.05,2229.19,60441.04
41094,2233.34,2239.27,2219.45,2227.32,52367.38
41095,2218.22,2218.22,2192.65,2201.35,52088.15
41096,2203.73,2227.47,2185.52,2223.58,70766.42
41099,2210.71,2216.7,2168.61,2170.81,69313.22
41100,2166.95,2178.2,2156.73,2164.44,53225.56
41101,2160.02,2176.49,2156.6,2175.38,53413.03
41102,2172.06,2197.04,2152.68,2185.49,79627.36
41103,2180.17,2198.66,2177.92,2185.9,56114.76
41106,2187.89,2188.06,2146.15,2147.96,62714.72
41107,2142.43,2165.34,2141.48,2161.19,52050.62
41108,2159.86,2170.3,2138.79,2169.1,59282.12
41109,2164.27,2197.79,2159.94,2184.84,68350.74
41110,2180.01,2185.73,2162.06,2168.64,54549.97
41113,2154.17,2154.17,2135.56,2141.4,47984.5
41114,2132.32,2158.95,2131.01,2146.59,46650.47
41115,2141.04,2151.45,2132.83,2136.15,41112.4
41116,2134.99,2147.66,2124.16,2126,44906.17
41117,2132.01,2139.15,2120.63,2128.76,46680.22
41120,2128.16,2137.74,2107.63,2109.91,42406.11
41121,2109.33,2116.9,2100.25,2103.63,43470.82
41122,2101.72,2130.71,2101.71,2123.36,44407.56
41123,2120.15,2126.46,2103.5,2111.18,41781.3
41124,2113.96,2133.27,2108.33,2132.8,43755.34
41127,2129.15,2158.68,2127.26,2154.92,61162.42
41128,2153.09,2159.68,2148.9,2157.62,61939.17
41129,2158.98,2168.73,2153.02,2160.99,62324.85
41130,2159.43,2175.55,2148.69,2174.1,65269.64
41131,2172.96,2176.8,2165.28,2168.81,60929.04
41134,2164.04,2164.04,2134.55,2136.08,63097.89
41135,2137.05,2144.01,2119.25,2142.52,59676.96
41136,2138.28,2139.14,2118.5,2118.95,45974.55
41137,2116.08,2122.68,2109.66,2112.2,38983.89
41138,2111.65,2120.71,2100.79,2114.89,39157.48
41141,2102.23,2110.78,2089.02,2106.96,39258.12
41142,2106.38,2124.2,2103.07,2118.27,51476.98
41143,2118.88,2121.15,2097.61,2107.71,48951.23
41144,2106.96,2118.74,2097.08,2113.07,50332.4
41145,2108.36,2109.82,2089.22,2092.1,49673.67
41148,2085.37,2085.37,2055.38,2055.71,47863.25
41149,2054.97,2083.96,2052.49,2073.15,42097.86
41150,2066.82,2073.95,2051.77,2053.24,41622.14
41151,2044.03,2060.19,2032.54,2052.59,50764.22
41152,2046.29,2059.3,2044.65,2047.52,35269.79
41155,2044.83,2066.78,2041.16,2059.15,47911.48
41156,2060.61,2063.82,2039.27,2043.65,47574.48
41157,2038.87,2048.32,2029.05,2037.68,44886.47
